frame,L_Elbow,R_Elbow,L_Knee,R_Knee,L_Shoulder,R_Shoulder,L_Hip,R_Hip
200,168.76,51.37,41.55,2.18,175.66,176.66,7.79,14.66,99.86,84.81
201,165.32,51.01,42.05,2.17,175.95,176.72,8.07,14.48,100.09,84.76
202,164.06,52.69,42.48,1.98,176.09,176.69,8.33,14.48,100.2,84.73
203,163.91,51.53,42.77,1.76,176.31,176.5,8.54,14.6,100.35,84.72
204,169.09,54.0,42.57,1.38,176.48,176.53,8.86,14.75,100.44,84.8
205,172.83,42.57,42.47,1.57,176.65,176.51,9.13,15.08,100.32,85.14
206,170.02,29.91,42.22,1.3,176.68,176.48,9.42,15.35,100.27,85.33
207,123.48,70.2,41.31,0.55,176.72,175.89,9.59,15.26,100.19,85.26
208,102.96,64.22,40.52,1.77,176.72,176.29,9.84,15.49,100.21,85.25
209,88.34,65.62,39.43,0.64,176.74,176.21,10.42,16.02,100.27,85.16
210,81.16,64.12,38.15,0.8,176.55,176.15,10.48,16.45,100.64,84.66
211,76.22,62.19,37.1,1.16,176.4,175.8,10.84,16.51,100.86,84.24
212,71.61,61.94,36.94,1.96,176.21,175.6,10.76,16.26,100.84,84.08
213,70.3,61.02,36.85,2.69,175.66,176.38,10.51,15.98,101.32,83.31
214,68.9,60.85,38.2,3.06,175.28,176.8,9.61,15.33,101.64,82.69
215,68.97,61.04,39.32,2.64,175.26,177.02,8.94,14.78,102.03,82.26
216,68.38,61.56,39.49,2.2,175.06,178.58,8.81,14.05,102.02,82.24
217,68.17,60.93,40.26,0.25,174.72,179.28,8.77,13.38,101.58,82.69
218,67.83,61.17,40.33,0.71,174.94,178.77,9.04,12.52,102.16,81.82
219,67.45,61.3,40.04,1.66,174.8,179.48,9.28,11.85,101.96,81.54
220,66.94,60.37,39.88,3.6,174.29,179.3,9.73,11.86,101.83,81.14
221,66.42,61.5,40.48,2.9,173.76,179.6,9.8,11.19,101.4,80.81
222,67.33,60.88,39.99,2.63,173.47,179.81,9.97,11.03,100.88,81.04
223,68.34,60.49,40.13,2.34,173.19,179.35,10.21,11.09,100.62,80.94
224,68.97,60.97,40.97,2.49,172.49,179.15,10.19,10.8,100.22,80.58
225,70.19,62.64,41.74,1.06,172.72,178.72,9.63,10.75,100.13,80.58
226,71.12,63.05,41.82,0.28,172.94,175.08,9.11,10.93,100.12,80.03
227,71.86,62.98,41.4,0.02,173.53,175.22,9.34,11.19,100.08,80.33
228,71.24,63.27,41.46,0.67,174.12,175.97,9.88,11.31,99.81,80.95
229,72.12,63.74,40.99,1.86,174.48,177.48,9.72,11.73,99.82,81.03
230,72.5,63.39,40.9,1.78,174.67,178.35,9.5,11.82,100.13,80.89
231,71.68,62.78,41.45,0.34,174.88,179.55,9.3,11.43,100.56,80.95
232,70.84,63.17,41.19,0.03,174.41,179.97,9.32,10.99,100.47,80.88
233,70.37,62.49,40.83,0.92,174.25,179.99,9.36,10.82,100.61,80.65
234,71.25,62.17,40.85,1.6,174.26,179.56,9.08,10.71,100.67,80.54
235,71.47,61.62,40.57,1.89,174.2,179.44,8.82,10.73,100.45,80.77
236,71.25,61.69,40.82,1.87,174.21,179.53,8.59,10.86,100.27,81.14
237,70.98,61.68,40.8,1.81,174.79,179.04,8.57,10.97,100.61,81.13
238,72.0,61.66,40.38,1.39,175.02,178.46,8.08,11.31,100.57,81.58
239,71.46,60.24,40.34,2.78,175.03,177.94,7.94,11.65,100.72,81.77
240,70.23,59.18,41.29,3.9,175.33,177.56,7.62,11.49,100.91,82.16
241,70.13,60.85,42.23,2.51,175.75,178.17,7.8,11.18,101.1,82.39
242,69.88,62.34,41.66,0.81,176.19,176.74,8.09,10.9,101.36,82.06
243,69.7,64.19,41.22,1.57,175.87,176.49,8.0,10.86,100.94,82.45
244,69.35,65.07,41.09,2.71,175.62,176.18,8.1,11.05,100.64,82.88
245,68.67,65.26,41.34,3.12,175.6,175.94,8.19,11.27,100.23,83.22
246,68.33,65.6,41.22,3.79,175.83,174.75,8.29,11.37,99.94,83.27
247,67.68,65.17,41.28,3.95,175.7,173.87,8.42,11.96,99.38,83.57
248,67.19,64.52,41.51,3.0,175.8,173.27,8.82,12.53,98.49,84.48
249,67.5,64.15,42.14,2.55,175.92,171.92,9.18,13.43,98.68,84.24
250,66.88,64.05,42.89,3.54,175.97,172.02,9.82,15.58,99.41,83.48
251,66.54,63.01,41.98,5.24,175.92,171.94,11.26,20.02,99.67,83.19
252,67.01,61.32,38.96,6.23,175.78,172.23,14.63,26.44,99.86,82.87
253,65.67,57.66,36.33,5.18,175.64,172.48,19.46,32.97,99.57,83.0
254,61.69,50.26,37.05,3.55,175.33,172.55,22.89,40.49,99.01,83.29
255,54.38,41.32,38.55,0.91,175.27,173.24,25.75,47.85,99.07,83.13
256,47.07,33.2,37.84,0.11,175.24,172.94,30.57,55.64,99.03,83.06
257,36.17,26.25,38.42,0.77,175.58,172.27,35.18,63.68,99.3,82.81
258,28.31,19.15,36.69,3.46,175.83,171.77,40.54,69.67,99.72,82.5
259,20.59,15.77,34.82,3.05,175.92,171.47,46.67,76.08,99.81,82.54
260,15.12,15.58,32.72,1.36,175.99,171.79,51.64,80.36,100.04,82.76
261,11.83,14.82,31.29,0.63,176.03,171.64,55.56,83.28,100.05,82.85
262,3.16,11.57,30.17,2.09,176.22,171.72,59.66,84.74,100.44,82.6
263,1.19,10.66,29.12,2.7,176.1,171.94,61.43,84.76,100.51,82.73
264,0.86,9.52,28.93,3.53,176.09,171.71,61.43,83.85,100.31,82.86
265,8.33,10.38,29.88,4.39,176.19,170.99,62.07,81.74,100.39,82.59
266,9.2,8.85,30.83,5.7,176.28,170.66,61.13,80.25,100.45,82.61
267,7.66,10.04,31.39,4.84,176.17,170.34,60.17,80.3,100.29,82.64
268,8.32,9.89,32.01,5.73,176.03,169.93,59.65,76.52,100.08,82.66
269,8.02,7.48,32.91,6.71,175.94,169.91,56.85,70.4,99.96,82.86
270,8.41,3.94,35.29,6.88,175.85,169.93,53.31,66.09,99.84,82.96
271,10.64,1.47,38.04,7.71,175.82,170.25,46.64,59.31,99.98,83.05
272,12.35,4.62,40.32,10.24,175.81,170.41,40.3,52.45,100.03,83.14
273,4.1,10.7,41.46,12.07,175.69,170.32,36.13,46.46,99.31,83.82
274,1.35,11.73,43.16,12.56,175.75,169.92,30.71,38.42,99.16,83.83
275,6.23,8.97,44.61,11.66,175.85,169.43,26.4,31.38,99.04,83.9
276,13.96,0.35,45.14,10.32,175.94,168.62,23.16,25.8,98.61,84.32
277,33.49,8.08,44.51,9.1,176.0,168.85,19.05,21.51,98.73,84.22
278,57.21,20.81,44.34,7.73,175.99,169.23,14.82,16.51,98.81,84.21
279,72.64,28.86,44.95,6.58,176.02,169.5,11.68,14.86,98.81,84.31
280,96.42,34.4,45.0,5.54,176.05,169.65,9.44,13.77,98.91,84.31
281,76.19,34.73,45.7,5.42,176.14,169.77,8.86,13.95,98.94,84.32
282,50.48,33.33,45.67,6.01,176.2,170.19,9.53,14.56,99.05,84.3
283,27.78,30.2,45.68,6.53,176.02,170.47,10.11,15.29,99.01,84.3
284,10.88,27.55,45.3,6.69,175.77,170.4,11.12,16.15,98.9,84.37
285,0.36,25.57,45.01,6.88,175.43,170.51,12.14,16.88,98.64,84.55
286,4.41,24.07,44.73,7.05,175.18,170.62,12.78,17.58,98.5,84.65
287,12.0,23.8,44.48,7.22,175.17,170.94,13.17,18.03,98.75,84.45
288,17.21,23.01,44.47,7.39,174.97,171.48,13.33,18.37,98.84,84.39
289,21.31,22.38,44.34,7.46,174.89,172.39,13.74,18.59,98.84,84.39
290,24.46,19.43,43.59,7.55,174.8,173.25,15.38,19.77,98.66,84.49
291,28.97,17.83,42.27,7.69,174.71,173.59,17.99,22.04,98.33,84.71
292,25.18,12.5,42.02,7.89,174.79,173.69,20.03,25.21,97.96,84.86
293,19.39,10.8,41.53,8.06,174.79,173.29,22.24,27.79,97.99,84.61
294,17.34,5.08,40.82,8.38,174.87,171.99,24.96,31.54,97.89,84.61
295,15.26,0.82,39.61,8.39,174.81,171.06,28.19,35.75,97.75,84.54
296,14.46,1.54,38.27,8.44,174.69,171.89,31.17,39.77,97.97,84.13
297,14.88,3.89,37.3,8.53,174.51,172.83,33.9,43.75,98.41,83.61
298,13.54,4.69,36.45,8.38,174.36,173.15,35.91,46.14,98.78,83.12
299,12.89,9.17,36.01,8.02,174.58,172.88,36.99,47.56,99.19,82.75
300,12.47,9.38,35.54,7.67,174.77,172.88,37.96,48.78,99.42,82.67
301,13.49,10.69,34.57,7.26,174.77,172.31,39.1,49.29,99.62,82.48
302,14.25,11.19,34.11,7.1,174.77,171.82,39.54,49.28,99.93,82.21
303,19.24,11.86,33.72,6.95,175.26,171.3,39.9,49.26,100.33,82.06
304,21.96,12.64,33.22,7.06,175.65,170.68,40.19,48.87,100.46,81.91
305,26.92,12.45,32.8,7.19,175.58,170.47,40.25,48.65,100.36,81.96
306,30.58,12.12,32.6,7.22,175.33,170.49,40.17,48.52,100.17,82.08
307,33.59,11.4,32.51,7.25,175.19,170.03,40.02,48.43,100.07,82.16
308,34.83,10.66,32.54,7.19,175.0,169.94,39.84,48.42,99.89,82.29
309,34.67,10.49,32.6,7.09,174.51,170.58,39.74,48.67,99.65,82.53
